VM-exit counters per physical CPU (12 reasons):
  cpu         irq     timer      mmio       wfi   hvc-smc    sysreg    gic-if       sgi    cpu-up  sys-down   nothing     other
    1       15558     15160     45780     15160         -         -         -         -         -         -         -         -
    2        1045       742     30407      1650         7         -         -       126         -         -        11         -
    3        1757      1644        52      2543         -         -         -        18         -         -         2         -
Host periodic scheduler ticks (event-driven timer IRQs excluded):
  cpu   0:       3281
  cpu   1:       3284
  cpu   2:       3284
  cpu   3:       3281
axvisor:$ 
[2Kaxvisor:$ v
[2Kaxvisor:$ vm
[2Kaxvisor:$ vm 
[2Kaxvisor:$ vm c
[2Kaxvisor:$ vm co
[2Kaxvisor:$ vm con
[2Kaxvisor:$ vm cons
[2Kaxvisor:$ vm conso
[2Kaxvisor:$ vm consol
[2Kaxvisor:$ vm console
[2Kaxvisor:$ vm console 
[2Kaxvisor:$ vm console 2
✓ Attached VM[2] console; use Ctrl+X, then h to return to the shell
PERIODIC LATENCY START
sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
261,2620485344,39499011616,39499496960,485344
262,2630567456,39509011616,39509579072,567456
263,2640540352,39519011616,39519551968,540352
264,2650585824,39529011616,39529597440,585824
265,2660565232,39539011616,39539576848,565232
266,2670685232,39549011616,39549696848,685232
267,2680612800,39559011616,39559624416,612800
268,2690558576,39569011616,39569570192,558576
269,2700580608,39579011616,39579592224,580608
270,2710683952,39589011616,39589695568,683952
271,2720440192,39599011616,39599451808,440192
272,2730577584,39609011616,39609589200,577584
273,2740676144,39619011616,39619687760,676144
274,2750526640,39629011616,39629538256,526640
275,2760704816,39639011616,39639716432,704816
276,2770558544,39649011616,39649570160,558544
277,2780571200,39659011616,39659582816,571200
278,2790739392,39669011616,39669751008,739392
279,2800785744,39679011616,39679797360,785744
280,2810611120,39689011616,39689622736,611120
281,2820529392,39699011616,39699541008,529392
282,2830614016,39709011616,39709625632,614016
283,2840689328,39719011616,39719700944,689328
284,2850518256,39729011616,39729529872,518256
285,2860534096,39739011616,39739545712,534096
286,2870547440,39749011616,39749559056,547440
287,2880508720,39759011616,39759520336,508720
288,2890619904,39769011616,39769631520,619904
289,2900542928,39779011616,39779554544,542928
290,2910577552,39789011616,39789589168,577552
291,2920602032,39799011616,39799613648,602032
292,2930557680,39809011616,39809569296,557680
293,2940634560,39819011616,39819646176,634560
294,2950712528,39829011616,39829724144,712528
295,2960569584,39839011616,39839581200,569584
296,2970417840,39849011616,39849429456,417840
297,2980540128,39859011616,39859551744,540128
298,2990556720,39869011616,39869568336,556720
299,3000672096,39879011616,39879683712,672096
PERIODIC LATENCY COMPLETE samples=300
