sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
119,0,54373,0,2550,2492,0,3028,39,0
119,1,234,0,814,46834,0,10929,14,0
120,0,54829,0,2572,2492,0,3054,40,0
120,1,236,0,822,47200,0,11023,14,0
121,0,55285,0,2594,2492,0,3079,40,0
121,1,238,0,829,47569,0,11115,14,0
122,0,55745,0,2615,2492,0,3104,40,0
122,1,239,0,837,47938,0,11207,15,0
123,0,56200,0,2638,2492,0,3130,41,0
123,1,241,0,844,48303,0,11301,15,0
124,0,56615,0,2702,2492,0,3156,41,0
124,1,243,0,850,48670,0,11394,15,0
125,0,57088,0,2706,2492,0,3181,41,0
125,1,245,0,856,49038,0,11485,15,0
126,0,57533,0,2740,2492,0,3207,42,0
126,1,248,0,862,49406,0,11579,15,0
127,0,57995,0,2757,2492,0,3233,42,0
127,1,249,0,868,49774,0,11672,15,0
128,0,58453,0,2777,2492,0,3258,42,0
128,1,252,0,873,50142,0,11764,15,0
129,0,58933,0,2777,2492,0,3283,43,0
129,1,253,0,878,50510,0,11857,15,0
130,0,59407,0,2781,2492,0,3309,43,0
130,1,255,0,885,50878,0,11949,16,0
131,0,59870,0,2797,2492,0,3334,43,0
131,1,257,0,890,51246,0,12042,16,0
132,0,60330,0,2815,2492,0,3360,43,0
132,1,259,0,901,51611,0,12137,16,0
133,0,60808,0,2816,2492,0,3385,44,0
133,1,260,0,908,51978,0,12229,16,0
134,0,61256,0,2846,2492,0,3411,44,0
134,1,263,0,915,52346,0,12322,16,0
135,0,61705,0,2875,2492,0,3436,44,0
135,1,263,0,923,52714,0,12414,16,0
136,0,62159,0,2901,2492,0,3461,45,0
136,1,266,0,929,53083,0,12507,16,0
137,0,62623,0,2915,2492,0,3487,45,0
137,1,269,0,936,53449,0,12599,16,0
138,0,63070,0,2946,2492,0,3512,45,0
138,1,273,0,942,53817,0,12692,17,0
139,0,63498,0,2998,2492,0,3537,46,0
139,1,276,0,947,54188,0,12783,17,0
140,0,63948,0,3027,2492,0,3563,46,0
140,1,278,0,954,54554,0,12877,17,0
141,0,64411,0,3042,2492,0,3588,46,0
141,1,279,0,963,54923,0,12970,17,0
142,0,64834,0,3097,2492,0,3614,47,0
142,1,281,0,967,55293,0,13061,17,0
143,0,65276,0,3133,2492,0,3639,47,0
143,1,282,0,973,55661,0,13154,17,0
144,0,65751,0,3135,2492,0,3665,47,0
144,1,284,0,982,56029,0,13246,17,0
145,0,66231,0,3136,2492,0,3690,48,0
145,1,286,0,987,56402,0,13337,17,0
146,0,66698,0,3146,2492,0,3716,48,0
146,1,288,0,996,56768,0,13430,18,0
147,0,67173,0,3151,2492,0,3742,48,0
147,1,290,0,1003,57139,0,13522,18,0
148,0,67650,0,3153,2492,0,3767,49,0
148,1,291,0,1010,57508,0,13614,18,0
149,0,68123,0,3159,2492,0,3792,49,0
149,1,293,0,1018,57877,0,13706,18,0
150,0,68549,0,3210,2492,0,3818,49,0
150,1,294,0,1023,58246,0,13797,18,0
151,0,69016,0,3222,2492,0,3844,50,0
151,1,296,0,1031,58616,0,13890,18,0
152,0,69464,0,3252,2492,0,3869,50,0
152,1,297,0,1037,58982,0,13984,18,0
153,0,69936,0,3259,2492,0,3894,50,0
153,1,299,0,1043,59352,0,14075,18,0
154,0,70389,0,3284,2492,0,3919,51,0
154,1,301,0,1048,59724,0,14165,19,0
155,0,70816,0,3338,2492,0,3945,51,0
155,1,302,0,1055,60090,0,14260,19,0
156,0,71275,0,3357,2492,0,3970,51,0
156,1,304,0,1061,60458,0,14352,19,0
157,0,71718,0,3390,2492,0,3996,52,0
157,1,306,0,1066,60825,0,14445,19,0
158,0,72155,0,3433,2492,0,4021,52,0
158,1,307,0,1072,61196,0,14536,19,0
159,0,72600,0,3467,2492,0,4047,52,0
159,1,310,0,1077,61565,0,14628,19,0
160,0,73078,0,3468,2492,0,4072,53,0
160,1,311,0,1084,61934,0,14721,19,0
161,0,73555,0,3469,2492,0,4097,53,0
161,1,313,0,1089,62304,0,14812,20,0
162,0,74011,0,3491,2492,0,4122,53,0
162,1,317,0,1096,62674,0,14903,20,0
163,0,74482,0,3500,2492,0,4147,54,0
163,1,318,0,1104,63044,0,14996,20,0
164,0,74961,0,3500,2492,0,4173,54,0
164,1,320,0,1109,63413,0,15088,20,0
165,0,75425,0,3514,2492,0,4198,54,0
165,1,321,0,1116,63784,0,15178,20,0
166,0,75847,0,3571,2492,0,4223,55,0
166,1,324,0,1121,64153,0,15271,20,0
167,0,76299,0,3596,2492,0,4248,55,0
167,1,326,0,1125,64521,0,15362,20,0
168,0,76743,0,3631,2492,0,4274,55,0
168,1,326,0,1131,64890,0,15455,20,0
169,0,77203,0,3649,2492,0,4299,56,0
169,1,327,0,1137,65257,0,15547,21,0
170,0,77658,0,3671,2492,0,4325,56,0
170,1,328,0,1146,65625,0,15639,21,0
171,0,78082,0,3727,2492,0,4350,56,0
171,1,330,0,1151,65993,0,15732,21,0
172,0,78546,0,3742,2492,0,4375,57,0
172,1,332,0,1161,66363,0,15824,21,0
173,0,78997,0,3770,2492,0,4401,57,0
173,1,333,0,1169,66732,0,15916,21,0
174,0,79440,0,3805,2492,0,4425,57,0
174,1,334,0,1174,67101,0,16007,21,0
175,0,79904,0,3821,2492,0,4451,58,0
175,1,336,0,1181,67473,0,16099,21,0
176,0,80382,0,3821,2492,0,4476,58,0
176,1,339,0,1186,67839,0,16191,22,0
177,0,80847,0,3834,2492,0,4502,58,0
177,1,340,0,1194,68205,0,16285,22,0
178,0,81322,0,3839,2492,0,4527,58,0
178,1,341,0,1198,68574,0,16377,22,0
179,0,81795,0,3843,2492,0,4552,59,0
179,1,342,0,1207,68945,0,16468,22,0
180,0,82274,0,3843,2492,0,4578,59,0
180,1,344,0,1213,69313,0,16562,22,0
