sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
244,1,156,0,680,89955,0,25436,33,0
245,0,111500,0,5018,2473,0,6946,81,0
245,1,156,0,682,90309,0,25543,34,0
246,0,111967,0,5026,2473,0,6974,81,0
246,1,157,0,685,90666,0,25647,34,0
247,0,112424,0,5045,2473,0,7002,81,0
247,1,158,0,687,91028,0,25746,34,0
248,0,112854,0,5091,2473,0,7031,82,0
248,1,158,0,689,91388,0,25845,34,0
249,0,113302,0,5117,2473,0,7059,82,0
249,1,159,0,690,91747,0,25947,34,0
250,0,113746,0,5149,2473,0,7088,82,0
250,1,160,0,693,92106,0,26050,34,0
251,0,114194,0,5178,2473,0,7116,83,0
251,1,161,0,697,92465,0,26151,35,0
252,0,114644,0,5202,2473,0,7145,83,0
252,1,162,0,698,92824,0,26250,35,0
253,0,115119,0,5202,2473,0,7174,83,0
253,1,163,0,702,93180,0,26355,35,0
254,0,115593,0,5204,2473,0,7203,84,0
254,1,164,0,703,93537,0,26459,35,0
255,0,116061,0,5211,2473,0,7232,84,0
255,1,164,0,707,93890,0,26565,35,0
256,0,116531,0,5218,2473,0,7260,84,0
256,1,165,0,711,94248,0,26669,35,0
257,0,117005,0,5219,2473,0,7289,85,0
257,1,165,0,713,94599,0,26777,35,0
258,0,117463,0,5235,2473,0,7317,85,0
258,1,165,0,714,94956,0,26877,35,0
259,0,117910,0,5265,2473,0,7346,85,0
259,1,166,0,717,95316,0,26978,36,0
260,0,118359,0,5292,2473,0,7374,85,0
260,1,166,0,719,95673,0,27080,36,0
261,0,118815,0,5309,2473,0,7403,86,0
261,1,167,0,724,96031,0,27180,36,0
262,0,119276,0,5324,2473,0,7432,86,0
262,1,168,0,726,96390,0,27280,36,0
263,0,119716,0,5361,2473,0,7460,87,0
263,1,168,0,730,96746,0,27385,36,0
264,0,120148,0,5404,2473,0,7489,87,0
264,1,168,0,732,97104,0,27486,37,0
265,0,120613,0,5412,2473,0,7518,87,0
265,1,168,0,735,97459,0,27591,37,0
266,0,121045,0,5455,2473,0,7547,87,0
266,1,169,0,738,97814,0,27698,37,0
267,0,121496,0,5478,2473,0,7576,88,0
267,1,170,0,740,98168,0,27803,37,0
268,0,121967,0,5482,2473,0,7605,88,0
268,1,170,0,743,98522,0,27910,37,0
269,0,122443,0,5483,2473,0,7633,88,0
269,1,172,0,744,98879,0,28015,37,0
270,0,122914,0,5488,2473,0,7661,89,0
270,1,172,0,747,99242,0,28115,37,0
271,0,123376,0,5502,2473,0,7689,89,0
271,1,173,0,749,99602,0,28216,37,0
272,0,123849,0,5504,2473,0,7718,89,0
272,1,174,0,754,99955,0,28323,38,0
273,0,124325,0,5504,2473,0,7746,90,0
273,1,175,0,755,100317,0,28423,38,0
274,0,124762,0,5542,2473,0,7775,90,0
274,1,176,0,757,100676,0,28524,38,0
275,0,125221,0,5556,2473,0,7803,90,0
275,1,176,0,762,101033,0,28624,38,0
276,0,125674,0,5579,2473,0,7833,91,0
276,1,177,0,765,101392,0,28726,38,0
277,0,126141,0,5588,2473,0,7861,91,0
277,1,177,0,766,101755,0,28823,38,0
278,0,126602,0,5602,2473,0,7889,91,0
278,1,177,0,769,102116,0,28923,39,0
279,0,127021,0,5658,2473,0,7918,92,0
279,1,178,0,771,102471,0,29027,39,0
280,0,127484,0,5672,2473,0,7946,92,0
280,1,179,0,773,102833,0,29127,39,0
281,0,127934,0,5697,2473,0,7975,92,0
281,1,180,0,776,103191,0,29231,39,0
282,0,128378,0,5727,2473,0,8003,93,0
282,1,181,0,778,103545,0,29337,39,0
283,0,128832,0,5747,2473,0,8033,93,0
283,1,181,0,781,103894,0,29448,39,0
284,0,129309,0,5747,2473,0,8061,93,0
284,1,181,0,785,104248,0,29557,39,0
