sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
258,1,222,0,766,91336,0,29745,28,0
259,0,118824,0,4858,2474,0,6821,82,0
259,1,223,0,769,91676,0,29863,28,0
260,0,119285,0,4874,2474,0,6846,82,0
260,1,224,0,772,92018,0,29978,28,0
261,0,119762,0,4877,2474,0,6872,83,0
261,1,224,0,774,92362,0,30093,28,0
262,0,120231,0,4885,2474,0,6898,83,0
262,1,226,0,776,92705,0,30207,28,0
263,0,120680,0,4914,2474,0,6925,83,0
263,1,228,0,779,93047,0,30323,28,0
264,0,121126,0,4947,2474,0,6951,84,0
264,1,228,0,782,93394,0,30435,28,0
265,0,121580,0,4970,2474,0,6977,84,0
265,1,229,0,784,93734,0,30551,29,0
266,0,122050,0,4978,2474,0,7004,84,0
266,1,229,0,788,94074,0,30668,29,0
267,0,122507,0,4998,2474,0,7030,85,0
267,1,230,0,790,94417,0,30783,29,0
268,0,122932,0,5052,2474,0,7056,85,0
268,1,231,0,791,94759,0,30898,29,0
269,0,123395,0,5066,2474,0,7082,85,0
269,1,231,0,794,95100,0,31014,29,0
270,0,123837,0,5102,2474,0,7109,85,0
270,1,231,0,797,95442,0,31129,29,0
271,0,124292,0,5125,2474,0,7136,86,0
271,1,233,0,802,95785,0,31242,29,0
272,0,124758,0,5136,2474,0,7162,86,0
272,1,234,0,805,96126,0,31359,29,0
273,0,125236,0,5137,2474,0,7188,86,0
273,1,235,0,806,96468,0,31475,30,0
274,0,125709,0,5141,2474,0,7216,87,0
274,1,237,0,810,96809,0,31591,30,0
275,0,126161,0,5167,2474,0,7242,87,0
275,1,238,0,811,97150,0,31708,30,0
276,0,126636,0,5170,2474,0,7268,87,0
276,1,239,0,813,97493,0,31823,30,0
277,0,127112,0,5171,2474,0,7294,88,0
277,1,239,0,814,97837,0,31938,30,0
278,0,127568,0,5192,2474,0,7320,88,0
278,1,240,0,816,98178,0,32052,30,0
279,0,128022,0,5217,2474,0,7346,88,0
279,1,240,0,820,98522,0,32167,30,0
280,0,128474,0,5242,2474,0,7373,89,0
280,1,243,0,822,98862,0,32283,30,0
281,0,128932,0,5262,2474,0,7399,89,0
281,1,243,0,824,99204,0,32399,30,0
282,0,129401,0,5270,2474,0,7426,89,0
282,1,244,0,826,99543,0,32516,31,0
283,0,129853,0,5297,2474,0,7451,90,0
283,1,246,0,830,99886,0,32631,31,0
284,0,130280,0,5348,2474,0,7477,90,0
284,1,246,0,832,100232,0,32744,31,0
285,0,130750,0,5356,2474,0,7503,90,0
285,1,248,0,837,100574,0,32859,31,0
286,0,131184,0,5399,2474,0,7529,90,0
286,1,249,0,841,100916,0,32974,31,0
287,0,131638,0,5422,2474,0,7555,91,0
287,1,249,0,846,101255,0,33091,31,0
288,0,132111,0,5426,2474,0,7583,91,0
288,1,249,0,847,101596,0,33208,31,0
289,0,132585,0,5427,2474,0,7609,91,0
289,1,250,0,849,101937,0,33322,31,0
290,0,133054,0,5438,2474,0,7635,92,0
290,1,250,0,853,102282,0,33436,31,0
291,0,133523,0,5444,2474,0,7661,92,0
291,1,251,0,856,102621,0,33553,32,0
292,0,134000,0,5446,2474,0,7687,92,0
292,1,252,0,860,102961,0,33669,32,0
293,0,134478,0,5447,2474,0,7714,93,0
293,1,252,0,863,103308,0,33782,32,0
294,0,134916,0,5487,2474,0,7740,93,0
294,1,253,0,867,103647,0,33900,32,0
295,0,135374,0,5505,2474,0,7767,93,0
295,1,253,0,869,103989,0,34016,32,0
296,0,135836,0,5519,2474,0,7793,94,0
296,1,254,0,871,104329,0,34132,32,0
297,0,136304,0,5530,2474,0,7819,94,0
297,1,254,0,877,104674,0,34247,32,0
298,0,136757,0,5555,2474,0,7845,94,0
298,1,256,0,880,105019,0,34359,32,0
299,0,137188,0,5600,2474,0,7871,95,0
299,1,257,0,883,105361,0,34473,33,0
300,0,137632,0,5634,2474,0,7899,95,0
300,1,257,0,885,105705,0,34586,33,0
301,0,138095,0,5646,2474,0,7926,95,0
301,1,258,0,888,106046,0,34701,33,0
302,0,138536,0,5683,2474,0,7952,96,0
302,1,259,0,891,106385,0,34818,33,0
303,0,138994,0,5702,2474,0,7979,96,0
