sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
188,0,85556,0,4455,2474,0,4745,59,0
188,1,466,0,1971,71082,0,16914,23,0
189,0,85995,0,4494,2474,0,4770,60,0
189,1,469,0,1980,71445,0,17004,24,0
190,0,86452,0,4516,2474,0,4795,60,0
190,1,471,0,1989,71808,0,17093,24,0
191,0,86910,0,4539,2474,0,4820,60,0
191,1,474,0,1997,72173,0,17181,24,0
192,0,87389,0,4539,2474,0,4845,60,0
192,1,477,0,2008,72537,0,17271,24,0
193,0,87847,0,4558,2474,0,4871,61,0
193,1,480,0,2019,72899,0,17361,24,0
194,0,88318,0,4567,2474,0,4896,61,0
194,1,483,0,2029,73263,0,17450,24,0
195,0,88795,0,4569,2474,0,4921,61,0
195,1,486,0,2040,73621,0,17542,24,0
196,0,89272,0,4569,2474,0,4947,62,0
196,1,489,0,2052,73985,0,17633,24,0
197,0,89716,0,4606,2474,0,4972,62,0
197,1,492,0,2062,74349,0,17723,25,0
198,0,90168,0,4632,2474,0,4998,62,0
198,1,495,0,2076,74707,0,17814,25,0
199,0,90617,0,4662,2474,0,5023,63,0
199,1,497,0,2083,75068,0,17905,25,0
200,0,91084,0,4674,2474,0,5048,63,0
200,1,499,0,2094,75432,0,17995,25,0
201,0,91523,0,4714,2474,0,5073,63,0
201,1,501,0,2105,75794,0,18084,25,0
202,0,91962,0,4752,2474,0,5098,64,0
202,1,504,0,2116,76160,0,18174,25,0
203,0,92411,0,4782,2474,0,5124,64,0
203,1,506,0,2128,76526,0,18262,25,0
204,0,92865,0,4808,2474,0,5149,64,0
204,1,507,0,2135,76894,0,18350,26,0
205,0,93306,0,4845,2474,0,5174,64,0
205,1,511,0,2145,77258,0,18441,26,0
206,0,93751,0,4878,2474,0,5199,65,0
206,1,514,0,2159,77622,0,18531,26,0
207,0,94229,0,4878,2474,0,5225,65,0
207,1,518,0,2169,77989,0,18621,26,0
208,0,94707,0,4878,2474,0,5250,65,0
208,1,520,0,2187,78353,0,18711,26,0
209,0,95177,0,4888,2474,0,5275,66,0
209,1,523,0,2200,78718,0,18801,26,0
210,0,95646,0,4898,2474,0,5300,66,0
210,1,525,0,2210,79082,0,18890,26,0
211,0,96122,0,4899,2474,0,5325,66,0
211,1,529,0,2219,79445,0,18980,26,0
212,0,96587,0,4914,2474,0,5350,67,0
212,1,531,0,2229,79806,0,19070,26,0
213,0,97015,0,4964,2474,0,5376,67,0
213,1,534,0,2240,80169,0,19161,27,0
214,0,97464,0,4993,2474,0,5401,67,0
214,1,539,0,2252,80536,0,19251,27,0
