sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
222,1,104,0,454,85446,0,19673,31,0
223,0,64,0,488,113555,0,229,41,0
223,1,105,0,456,85815,0,19762,31,0
224,0,65,0,490,114052,0,230,41,0
224,1,105,0,458,86182,0,19854,31,0
225,0,65,0,491,114551,0,231,41,0
225,1,106,0,459,86551,0,19944,31,0
226,0,65,0,492,115049,0,232,42,0
226,1,106,0,460,86922,0,20033,31,0
227,0,65,0,493,115547,0,232,42,0
227,1,107,0,461,87294,0,20122,31,0
228,0,66,0,495,116045,0,234,42,0
228,1,108,0,463,87664,0,20211,32,0
229,0,66,0,496,116544,0,234,42,0
229,1,108,0,466,88034,0,20301,32,0
230,0,66,0,498,117041,0,235,42,0
230,1,109,0,468,88403,0,20391,32,0
231,0,66,0,498,117540,0,236,42,0
231,1,109,0,470,88772,0,20482,32,0
232,0,67,0,500,118037,0,237,43,0
232,1,109,0,473,89143,0,20570,32,0
233,0,67,0,500,118536,0,238,43,0
233,1,109,0,476,89512,0,20661,32,0
234,0,68,0,502,119033,0,239,43,0
234,1,109,0,479,89882,0,20750,32,0
235,0,68,0,503,119532,0,240,43,0
235,1,110,0,481,90254,0,20839,33,0
236,0,68,0,504,120030,0,241,43,0
236,1,111,0,483,90624,0,20928,33,0
237,0,68,0,505,120529,0,242,44,0
237,1,112,0,486,90994,0,21018,33,0
238,0,68,0,506,121026,0,243,44,0
238,1,112,0,489,91364,0,21108,33,0
239,0,69,0,507,121525,0,244,44,0
239,1,113,0,492,91737,0,21196,33,0
240,0,70,0,508,122021,0,245,44,0
240,1,113,0,494,92109,0,21283,33,0
241,0,70,0,509,122520,0,246,44,0
241,1,114,0,496,92479,0,21373,33,0
242,0,70,0,511,123017,0,247,44,0
242,1,114,0,498,92850,0,21462,34,0
243,0,71,0,511,123516,0,248,45,0
243,1,115,0,501,93222,0,21551,34,0
244,0,71,0,513,124013,0,249,45,0
244,1,115,0,503,93592,0,21639,34,0
245,0,71,0,514,124512,0,250,45,0
245,1,116,0,503,93963,0,21729,34,0
246,0,71,0,516,125010,0,251,45,0
246,1,117,0,504,94334,0,21817,34,0
247,0,71,0,517,125509,0,251,45,0
247,1,117,0,506,94707,0,21905,34,0
248,0,72,0,519,126006,0,253,46,0
248,1,117,0,509,95080,0,21992,34,0
249,0,72,0,520,126505,0,253,46,0
249,1,118,0,511,95450,0,22082,35,0
250,0,72,0,522,127002,0,255,46,0
250,1,119,0,513,95819,0,22172,35,0
251,0,72,0,523,127501,0,255,46,0
251,1,119,0,517,96187,0,22263,35,0
252,0,73,0,524,127998,0,257,46,0
252,1,120,0,520,96556,0,22353,35,0
253,0,73,0,525,128497,0,257,46,0
253,1,121,0,523,96926,0,22442,35,0
254,0,74,0,526,128994,0,258,47,0
254,1,122,0,525,97299,0,22529,35,0
255,0,75,0,527,129493,0,259,47,0
255,1,122,0,527,97673,0,22617,35,0
256,0,75,0,528,129990,0,260,47,0
256,1,123,0,528,98042,0,22707,36,0
257,0,75,0,529,130489,0,261,47,0
257,1,123,0,531,98411,0,22797,36,0
258,0,75,0,531,130987,0,262,47,0
258,1,123,0,533,98782,0,22886,36,0
259,0,75,0,532,131485,0,263,47,0
259,1,124,0,536,99155,0,22974,36,0
260,0,76,0,533,131983,0,264,48,0
260,1,124,0,537,99527,0,23063,36,0
261,0,76,0,534,132482,0,265,48,0
261,1,124,0,537,99901,0,23150,36,0
262,0,76,0,536,132979,0,266,48,0
262,1,125,0,539,100274,0,23238,36,0
263,0,76,0,536,133478,0,267,48,0
263,1,125,0,542,100643,0,23328,37,0
264,0,77,0,538,133975,0,268,48,0
264,1,125,0,546,101015,0,23417,37,0
265,0,77,0,538,134474,0,269,48,0
265,1,125,0,547,101386,0,23506,37,0
266,0,77,0,540,134971,0,270,49,0
266,1,126,0,549,101757,0,23595,37,0
267,0,78,0,540,135470,0,270,49,0
267,1,126,0,551,102128,0,23683,37,0
268,0,78,0,541,135968,0,271,49,0
268,1,126,0,551,102500,0,23771,37,0
269,0,78,0,542,136467,0,272,49,0
269,1,127,0,554,102871,0,23859,37,0
270,0,78,0,544,136964,0,273,49,0
270,1,128,0,556,103244,0,23946,38,0
271,0,78,0,545,137463,0,274,50,0
271,1,130,0,560,103613,0,24037,38,0
272,0,79,0,547,137960,0,275,50,0
272,1,131,0,562,103985,0,24126,38,0
273,0,79,0,548,138459,0,276,50,0
273,1,131,0,564,104357,0,24214,38,0
274,0,79,0,550,138957,0,277,50,0
274,1,131,0,566,104730,0,24302,38,0
275,0,79,0,551,139455,0,278,50,0
275,1,132,0,568,105102,0,24390,38,0
276,0,80,0,552,139952,0,279,51,0
276,1,132,0,572,105474,0,24478,38,0
277,0,80,0,553,140451,0,280,51,0
277,1,132,0,574,105844,0,24567,39,0
278,0,80,0,554,140949,0,281,51,0
278,1,132,0,576,106216,0,24656,39,0
279,0,81,0,555,141447,0,282,51,0
279,1,133,0,578,106585,0,24746,39,0
280,0,81,0,557,141945,0,283,51,0
280,1,134,0,580,106956,0,24835,39,0
281,0,82,0,557,142444,0,284,51,0
281,1,134,0,581,107329,0,24923,39,0
282,0,82,0,559,142941,0,285,52,0
282,1,135,0,582,107699,0,25012,39,0
283,0,82,0,560,143440,0,286,52,0
283,1,135,0,586,108070,0,25101,39,0
284,0,83,0,561,143938,0,287,52,0
284,1,136,0,589,108442,0,25189,40,0
285,0,83,0,562,144437,0,287,52,0
285,1,136,0,591,108813,0,25278,40,0
286,0,84,0,564,144934,0,289,52,0
286,1,138,0,593,109185,0,25366,40,0
287,0,84,0,564,145433,0,289,52,0
287,1,138,0,593,109558,0,25453,40,0
288,0,85,0,566,145930,0,290,53,0
288,1,138,0,594,109930,0,25542,40,0
289,0,85,0,567,146429,0,291,53,0
289,1,139,0,597,110301,0,25630,40,0
290,0,85,0,569,146926,0,292,53,0
290,1,139,0,599,110670,0,25721,40,0
291,0,85,0,569,147425,0,293,53,0
291,1,140,0,603,111038,0,25812,41,0
292,0,86,0,571,147922,0,294,53,0
292,1,140,0,605,111409,0,25900,41,0
293,0,86,0,571,148421,0,295,54,0
293,1,141,0,609,111779,0,25989,41,0
294,0,88,0,572,148918,0,296,54,0
294,1,142,0,609,112150,0,26078,41,0
295,0,88,0,573,149417,0,297,54,0
295,1,142,0,611,112521,0,26167,41,0
296,0,88,0,574,149914,0,298,54,0
296,1,142,0,613,112892,0,26256,41,0
297,0,88,0,575,150413,0,299,54,0
297,1,143,0,614,113262,0,26345,41,0
298,0,88,0,577,150911,0,300,54,0
298,1,143,0,616,113634,0,26434,42,0
299,0,89,0,578,151410,0,301,55,0
299,1,143,0,617,114006,0,26523,42,0
300,0,89,0,579,151906,0,302,55,0
300,1,144,0,619,114378,0,26612,42,0
301,0,89,0,580,152405,0,303,55,0
301,1,145,0,620,114750,0,26700,42,0
302,0,89,0,582,152903,0,304,55,0
302,1,145,0,623,115121,0,26789,42,0
303,0,89,0,583,153402,0,305,55,0
303,1,146,0,625,115492,0,26878,42,0
304,0,90,0,585,153899,0,306,55,0
304,1,146,0,628,115861,0,26969,42,0
305,0,90,0,586,154398,0,307,56,0
305,1,147,0,630,116227,0,27061,42,0
306,0,90,0,587,154895,0,308,56,0
306,1,147,0,632,116596,0,27151,43,0
307,0,90,0,588,155394,0,308,56,0
