sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
278,0,67,0,448,141175,0,255,46,0
278,1,169,0,739,103933,0,26096,31,0
279,0,67,0,449,141674,0,256,46,0
279,1,170,0,740,104298,0,26189,31,0
280,0,67,0,450,142173,0,256,47,0
280,1,170,0,742,104664,0,26281,31,0
281,0,67,0,451,142672,0,257,47,0
281,1,171,0,744,105027,0,26375,31,0
282,0,67,0,452,143171,0,258,47,0
282,1,171,0,748,105387,0,26472,32,0
283,0,67,0,453,143669,0,259,47,0
283,1,172,0,749,105755,0,26564,32,0
284,0,68,0,454,144168,0,260,47,0
284,1,172,0,753,106120,0,26656,32,0
285,0,68,0,455,144667,0,261,47,0
285,1,172,0,755,106484,0,26750,32,0
286,0,68,0,456,145166,0,261,48,0
286,1,173,0,758,106849,0,26843,32,0
287,0,68,0,456,145665,0,262,48,0
287,1,174,0,760,107212,0,26937,32,0
288,0,68,0,457,146164,0,263,48,0
288,1,175,0,762,107576,0,27031,32,0
289,0,68,0,458,146663,0,264,48,0
289,1,175,0,764,107937,0,27127,32,0
290,0,69,0,459,147162,0,264,48,0
290,1,176,0,767,108301,0,27221,32,0
291,0,69,0,459,147661,0,265,48,0
291,1,176,0,769,108667,0,27313,33,0
292,0,69,0,460,148160,0,266,48,0
292,1,177,0,770,109031,0,27405,33,0
293,0,70,0,461,148659,0,267,49,0
293,1,178,0,774,109396,0,27498,33,0
294,0,70,0,462,149158,0,268,49,0
294,1,179,0,776,109761,0,27591,33,0
295,0,70,0,462,149657,0,268,49,0
295,1,179,0,779,110126,0,27684,33,0
296,0,71,0,463,150156,0,269,49,0
296,1,179,0,781,110491,0,27776,33,0
297,0,71,0,464,150654,0,270,49,0
297,1,180,0,783,110854,0,27871,33,0
298,0,71,0,465,151153,0,271,49,0
298,1,180,0,786,111219,0,27963,33,0
299,0,71,0,466,151652,0,272,50,0
299,1,181,0,788,111586,0,28055,33,0
300,0,71,0,466,152151,0,272,50,0
300,1,181,0,791,111950,0,28147,34,0
301,0,72,0,467,152650,0,273,50,0
301,1,181,0,793,112318,0,28238,34,0
302,0,72,0,468,153149,0,274,50,0
302,1,182,0,795,112682,0,28332,34,0
303,0,72,0,468,153648,0,275,50,0
303,1,182,0,797,113046,0,28425,34,0
304,0,72,0,469,154147,0,276,50,0
304,1,183,0,800,113406,0,28522,34,0
305,0,73,0,471,154646,0,276,50,0
305,1,184,0,804,113769,0,28616,34,0
306,0,73,0,471,155145,0,277,51,0
306,1,186,0,805,114130,0,28711,34,0
307,0,73,0,472,155643,0,278,51,0
307,1,186,0,808,114491,0,28806,34,0
308,0,74,0,473,156142,0,279,51,0
308,1,186,0,811,114857,0,28897,34,0
309,0,74,0,473,156641,0,280,51,0
309,1,186,0,813,115220,0,28992,34,0
310,0,74,0,474,157140,0,280,51,0
310,1,187,0,815,115588,0,29081,35,0
311,0,75,0,475,157639,0,281,51,0
311,1,187,0,817,115952,0,29176,35,0
312,0,75,0,476,158138,0,282,52,0
312,1,188,0,820,116316,0,29268,35,0
313,0,76,0,476,158637,0,283,52,0
313,1,188,0,821,116679,0,29363,35,0
314,0,76,0,477,159136,0,284,52,0
314,1,190,0,823,117042,0,29458,35,0
315,0,76,0,477,159635,0,284,52,0
315,1,190,0,826,117406,0,29551,35,0
316,0,77,0,478,160134,0,285,52,0
316,1,190,0,828,117772,0,29641,35,0
317,0,77,0,479,160633,0,286,52,0
317,1,190,0,830,118137,0,29734,35,0
318,0,78,0,479,161131,0,287,52,0
318,1,190,0,835,118499,0,29829,35,0
319,0,78,0,481,161630,0,288,53,0
319,1,191,0,836,118865,0,29922,36,0
320,0,78,0,482,162129,0,289,53,0
320,1,191,0,839,119227,0,30017,36,0
321,0,78,0,483,162628,0,290,53,0
321,1,192,0,843,119589,0,30113,36,0
