sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
317,1,702,0,2397,119523,0,29049,43,0
318,0,97,0,619,160852,0,330,61,0
318,1,704,0,2406,119890,0,29142,44,0
319,0,97,0,619,161351,0,330,61,0
319,1,707,0,2415,120258,0,29236,44,0
320,0,97,0,621,161848,0,331,61,0
320,1,707,0,2421,120629,0,29323,44,0
321,0,98,0,622,162347,0,332,61,0
321,1,711,0,2430,120998,0,29413,44,0
322,0,98,0,623,162844,0,333,61,0
322,1,714,0,2438,121365,0,29507,44,0
323,0,98,0,624,163343,0,334,62,0
323,1,716,0,2445,121731,0,29600,44,0
324,0,99,0,626,163840,0,335,62,0
324,1,718,0,2451,122099,0,29692,45,0
325,0,99,0,627,164339,0,336,62,0
325,1,720,0,2462,122464,0,29784,45,0
326,0,99,0,629,164836,0,337,62,0
326,1,723,0,2469,122833,0,29875,45,0
327,0,99,0,630,165335,0,338,62,0
327,1,725,0,2477,123198,0,29968,45,0
328,0,99,0,631,165833,0,339,63,0
328,1,727,0,2484,123567,0,30059,45,0
329,0,99,0,632,166331,0,340,63,0
329,1,730,0,2494,123934,0,30152,45,0
330,0,99,0,634,166829,0,341,63,0
330,1,733,0,2503,124303,0,30243,45,0
331,0,99,0,635,167328,0,342,63,0
331,1,734,0,2508,124671,0,30335,46,0
332,0,100,0,636,167825,0,343,63,0
332,1,738,0,2517,125027,0,30434,46,0
333,0,100,0,637,168324,0,344,64,0
333,1,742,0,2526,125391,0,30529,46,0
334,0,100,0,639,168821,0,345,64,0
334,1,743,0,2533,125756,0,30622,46,0
335,0,101,0,639,169320,0,346,64,0
335,1,744,0,2539,126121,0,30716,46,0
336,0,102,0,640,169817,0,347,64,0
336,1,746,0,2544,126488,0,30808,46,0
337,0,102,0,641,170316,0,347,64,0
337,1,749,0,2551,126856,0,30900,46,0
338,0,102,0,643,170813,0,349,65,0
338,1,751,0,2559,127222,0,30992,47,0
339,0,103,0,643,171312,0,350,65,0
339,1,754,0,2568,127587,0,31087,47,0
340,0,103,0,645,171809,0,351,65,0
340,1,756,0,2579,127951,0,31182,47,0
341,0,103,0,646,172308,0,352,65,0
341,1,757,0,2585,128319,0,31274,47,0
342,0,103,0,648,172805,0,353,65,0
342,1,761,0,2593,128683,0,31369,47,0
343,0,103,0,649,173304,0,353,65,0
343,1,763,0,2599,129054,0,31457,47,0
344,0,103,0,650,173802,0,355,66,0
344,1,765,0,2605,129429,0,31542,48,0
345,0,103,0,652,174301,0,355,66,0
345,1,766,0,2611,129796,0,31634,48,0
346,0,103,0,653,174798,0,356,66,0
346,1,767,0,2615,130169,0,31721,48,0
347,0,103,0,655,175297,0,357,66,0
347,1,770,0,2622,130536,0,31814,48,0
348,0,103,0,657,175794,0,358,66,0
348,1,772,0,2628,130907,0,31903,48,0
349,0,104,0,657,176293,0,359,66,0
349,1,775,0,2634,131275,0,31994,48,0
350,0,104,0,659,176790,0,360,67,0
350,1,776,0,2646,131642,0,32085,48,0
351,0,104,0,660,177289,0,361,67,0
351,1,780,0,2654,132009,0,32178,48,0
352,0,104,0,662,177787,0,362,67,0
352,1,782,0,2663,132376,0,32269,49,0
353,0,104,0,662,178286,0,363,67,0
353,1,784,0,2673,132743,0,32363,49,0
354,0,105,0,665,178783,0,364,67,0
354,1,786,0,2681,133110,0,32456,49,0
355,0,105,0,666,179282,0,365,68,0
355,1,788,0,2691,133476,0,32549,49,0
356,0,106,0,667,179779,0,366,68,0
356,1,791,0,2699,133842,0,32644,49,0
357,0,106,0,668,180278,0,367,68,0
357,1,795,0,2704,134210,0,32735,49,0
358,0,107,0,669,180775,0,368,68,0
358,1,796,0,2711,134578,0,32827,49,0
359,0,107,0,670,181274,0,369,68,0
359,1,798,0,2717,134947,0,32919,49,0
360,0,107,0,674,181492,0,370,69,0
360,1,801,0,2719,135419,0,32937,50,0
361,0,108,0,676,181635,0,371,69,0
361,1,801,0,2719,135984,0,32937,50,0
362,0,108,0,680,181788,0,371,69,0
362,1,801,0,2719,136637,0,32937,50,0
363,0,108,0,938,181788,0,388,69,0
363,1,801,0,2719,137139,0,32937,50,0
364,0,108,0,1193,181788,0,404,69,0
364,1,801,0,2719,137663,0,32937,50,0
